OrderDate,OrderNo,ItemName,PendingQty,Rate,ValueAmount,DueOn,DueDays
2026-01-30,SO/2025-26/3012,GC 0.30 x 800 x 07,,392.37,7455.03,2026-02-04,48
2026-01-30,SO/2025-26/3012,GC 0.30 x 800 x 09,,516.95,6720.35,2026-02-04,48
2026-01-30,SO/2025-26/3012,GC 0.35 x 1220 x 10,,971.18,58270.80,2026-02-04,48
2026-01-30,SO/2025-26/3015,GC 0.30 x 800 x 07,,392.37,10986.36,2026-02-04,48
2026-01-30,SO/2025-26/3015,GC 0.40 x 800 x 09,,666.10,26644.00,2026-02-04,48
2026-01-30,SO/2025-26/3017,SDS-SC-12-14X25MM,,,,2026-02-04,48
2026-01-30,SO/2025-26/3018,GC 0.60 x 840 x 10,,1059.32,63559.20,2026-02-04,48
2026-01-30,SO/2025-26/3021,"Cutting Wheel - 4""",,,,2026-02-04,48
2026-01-31,SO/2025-26/3022,GP Sheet Flashing 0.30mm GP 0.30x450x3050mm,,330.51,6610.20,2026-02-05,47
2026-01-31,SO/2025-26/3022,GP Sheet Flashing 0.25mm GP 0.25x300x3660mm,,227.12,4542.40,2026-02-05,47
2026-01-31,SO/2025-26/3023,GC 0.35 x 910 x 07,,487.29,9258.51,2026-02-05,47
2026-01-31,SO/2025-26/3023,GC 0.35 x 1220 x 07,,662.71,6627.10,2026-02-05,47
2026-01-31,SO/2025-26/3025,GC 0.45 X 1220 X 14:,,1688.13,25321.95,2026-02-05,47
2026-01-31,SO/2025-26/3026,GC 0.40 x 800 x 12,,859.32,15467.76,2026-02-05,47
2026-01-31,SO/2025-26/3027,"DURASHINE RIDGE (P R) 16""",,605.08,7866.04,2026-02-05,47
2026-01-31,SO/2025-26/3027,DURASHINE RIDGE (G),,870.34,21758.50,2026-02-05,47
2026-01-31,SO/2025-26/3029,DURASHINE (B) 15 X 47 MM,,2309.75,11548.75,2026-02-05,47
2026-01-31,SO/2025-26/3031,DURASHINE (B) 16 X 47 MM,,2463.73,36955.95,2026-02-05,47
2026-01-31,SO/2025-26/3031,DURASHINE (B) 18 X 47 MM,,2771.69,41575.35,2026-02-05,47
2026-01-31,SO/2025-26/3033,DURASHINE (B) 18 X 47 MM,,2771.69,27716.90,2026-02-05,47
2026-01-31,SO/2025-26/3034,DURASHINE (B) 16 X 47 MM,,2463.73,17246.11,2026-02-05,47
2026-01-31,SO/2025-26/3034,DURASHINE (B) 18 X 47 MM,,2771.69,27716.90,2026-02-05,47
2026-01-31,SO/2025-26/3035,GC  0.25 x 800 x 12,,580.50,34830.00,2026-02-05,47
2026-01-31,SO/2025-26/3035,GC 0.50 x 840 x 10,,898.31,8983.10,2026-02-05,47
2026-01-31,SO/2025-26/3035,GC 0.60 x 840 x 12,,1271.19,22881.42,2026-02-05,47
2026-01-31,SO/2025-26/3038,GC 0.25 x 800 x 06,,294.92,17695.20,2026-02-05,47
2026-01-31,SO/2025-26/3038,GC  0.25 x 800 x 07,,344.92,22074.88,2026-02-05,47
2026-01-31,SO/2025-26/3039,GC 0.35 x 1220 x 08,,788.13,21279.51,2026-02-05,47
2026-01-31,SO/2025-26/3039,GC 0.35 x 1220 x 09,,878.81,35152.40,2026-02-05,47
2026-01-31,SO/2025-26/3039,GC 0.35 x 1220 x 10,,971.18,33991.30,2026-02-05,47
2026-01-31,SO/2025-26/3039,GC 0.35 x 800 x 12,,781.35,23440.50,2026-02-05,47
2026-01-31,SO/2025-26/3039,GC 0.35 x 1220 x 12,,1167.79,70067.40,2026-02-05,47
2026-01-31,SO/2025-26/3039,GC 0.35 x 1220 x 14,,1359.32,20389.80,2026-02-05,47
2026-01-31,SO/2025-26/3039,GC 0.40 x 800 x 07,,502.54,7035.56,2026-02-05,47
2026-01-31,SO/2025-26/3040,GC 0.35 x 800 x 08,,514.40,46296.00,2026-02-05,47
2026-01-31,SO/2025-26/3040,GC 0.35 x 800 x 09,,577.11,23084.40,2026-02-05,47
2026-01-31,SO/2025-26/3040,GC 0.35 x 1220 x 06,,579.66,34199.94,2026-02-05,47
2026-01-31,SO/2025-26/3040,GC 0.35 x 1220 x 07,,705.08,35254.00,2026-02-05,47
2026-01-31,SO/2025-26/3040,GC 0.45 x 1220 x 08,,961.01,43245.45,2026-02-05,47
2026-01-31,SO/2025-26/3042,GC 0.35 x 1220 x 06,,579.66,579.66,2026-02-05,47
2026-01-31,SO/2025-26/3042,GC 0.35 x 910 x 12,,900.00,5400.00,2026-02-05,47
2026-02-01,SO/2025-26/3046,GC 0.45 x 910 x 12,,1084.74,13016.88,2026-02-06,46
2026-02-01,SO/2025-26/3046,GC 0.50 x 910 x 12,,1280.51,69147.54,2026-02-06,46
2026-02-01,SO/2025-26/3047,GC 0.30 x 1220 x 16,,1361.86,13618.60,2026-02-06,46
2026-02-01,SO/2025-26/3049,GC 0.35 x 1220 x 08,,788.13,788.13,2026-02-06,46
2026-02-02,SO/2025-26/3050,DURASHINE (B) 24 X 47 MM,,3695.59,14782.36,2026-02-07,45
2026-02-02,SO/2025-26/3051,DURASHINE (B) 15 X 47 MM,,2309.75,69292.50,2026-02-07,45
2026-02-02,SO/2025-26/3051,DURASHINE (B) 20 X 47 MM,,3079.66,61593.20,2026-02-07,45
2026-02-02,SO/2025-26/3051,DURASHINE (B) 22 X 47 MM,,3387.63,33876.30,2026-02-07,45
2026-02-02,SO/2025-26/3053,DURASHINE (B) 22 X 47 MM,,3387.63,33876.30,2026-02-07,45
2026-02-02,SO/2025-26/3055,DOESpanner10X11,,23.28,232.80,2026-02-07,45
2026-02-02,SO/2025-26/3055,AdjustableWrench8,,194.43,1166.58,2026-02-07,45
2026-02-02,SO/2025-26/3055,TCT BLADE -4 INCH -40TEETH,,,,2026-02-07,45
2026-02-02,SO/2025-26/3056,GC 0.35 x 910 x 06,,446.61,21437.28,2026-02-07,45
2026-02-02,SO/2025-26/3058,GC 0.35 x 800 x 07,,444.91,22245.50,2026-02-07,45
2026-02-02,SO/2025-26/3059,TATA-E6013 2.50X350MM,,215.13,2581.56,2026-02-07,45
2026-02-02,SO/2025-26/3064,GC 0.50 x 840 x 12,,1077.12,38776.32,2026-02-07,45
2026-02-03,SO/2025-26/3069,GC 0.60 x 910 x 10,,1233.05,7398.30,2026-02-08,44
2026-02-03,SO/2025-26/3069,GC 0.30 x 800 x 07,,392.37,7062.66,2026-02-08,44
2026-02-03,SO/2025-26/3069,GC 0.40 x 800 x 12,,859.32,1718.64,2026-02-08,44
2026-02-03,SO/2025-26/3069,GC 0.40 x 800 x 08,,592.37,11255.03,2026-02-08,44
2026-02-03,SO/2025-26/3070,GC 0.40 x 800 x 07,,502.54,25127.00,2026-02-08,44
2026-02-03,SO/2025-26/3071,GC 0.30 x 910 x 08,,505.93,45533.70,2026-02-08,44
2026-02-03,SO/2025-26/3071,GC 0.35 x 1220 x 16,,1553.38,46601.40,2026-02-08,44
2026-02-03,SO/2025-26/3071,GC 0.50 x 840 x 12,,1077.12,32313.60,2026-02-08,44
2026-02-04,SO/2025-26/3076,GC 0.35 x 910 x 07,,519.49,2077.96,2026-02-09,43
2026-02-04,SO/2025-26/3076,GC 0.35 x 800 x 12,,781.35,9376.20,2026-02-09,43
2026-02-05,SO/2025-26/3084,RingSpannerSetof8BoxPacking,,549.31,2746.55,2026-03-20,4
2026-02-06,SO/2025-26/3089,Shovel - SQ 4 Light Wt (Steel Handle),,468.66,8435.88,2026-02-11,41
2026-02-07,SO/2025-26/3092,DURASHINE RIDGE (W),,870.34,17406.80,2026-02-12,40
2026-02-09,SO/2025-26/3101,GC 0.35 x 910 x 07,,519.49,15584.70,2026-02-14,38
2026-02-09,SO/2025-26/3101,GC 0.35 x 910 x 10,,751.69,751.69,2026-02-14,38
2026-02-09,SO/2025-26/3102,RingSpanner24X27,,169.26,846.30,2026-02-14,38
2026-02-10,SO/2025-26/3107,DURASHINE (P R) 14 X 47 MM,,2155.76,21557.60,2026-02-15,37
2026-02-10,SO/2025-26/3110,GP Sheet Flashing 0.25mm GP 0.25x300x3660mm,,227.12,22712.00,2026-02-15,37
2026-02-10,SO/2025-26/3110,GP Sheet Flashing 0.30mm GP 0.30x300x3660mm,,220.34,22034.00,2026-02-15,37
2026-02-10,SO/2025-26/3111,GP Sheet Flashing 0.30mm GP 0.30x300x3050mm,,220.34,22034.00,2026-02-15,37
2026-02-10,SO/2025-26/3111,GP Sheet Flashing 0.30mm GP 0.30x300x3660mm,,220.34,44068.00,2026-02-15,37
2026-02-10,SO/2025-26/3112,GP Sheet Flashing 0.30mm GP 0.30x300x3660mm,,220.34,66102.00,2026-02-15,37
2026-02-10,SO/2025-26/3112,GP Sheet Flashing 0.30mm GP 0.30x300x3050mm,,220.34,44068.00,2026-02-15,37
2026-02-10,SO/2025-26/3114,GP Sheet Flashing 0.25mm GP 0.25x300x3660mm,,189.83,18983.00,2026-02-15,37
2026-02-10,SO/2025-26/3124,Screw Driver Flat Tip 6x150,,41.53,830.60,2026-02-25,27
2026-02-10,SO/2025-26/3124,DOESpanner10X11,,23.28,465.60,2026-02-25,27
2026-02-10,SO/2025-26/3125,D O E Spanner 30x32,,137.80,689.00,2026-02-15,37
2026-02-11,SO/2025-26/3132,GP Sheet Flashing 0.25mm GP 0.25x300x3660mm,,227.12,22712.00,2026-02-16,36
2026-02-11,SO/2025-26/3133,GP Sheet Flashing 0.30mm GP 0.30x300x3050mm,,220.34,15423.80,2026-02-16,36
2026-02-11,SO/2025-26/3133,GP Sheet Flashing 0.30mm GP 0.30x300x3660mm,,220.34,15423.80,2026-02-16,36
2026-02-11,SO/2025-26/3134,GP Sheet Flashing 0.30mm GP 0.30x300x3050mm,,220.34,13220.40,2026-02-16,36
2026-02-11,SO/2025-26/3134,GP Sheet Flashing 0.30mm GP 0.30x300x3660mm,,220.34,17627.20,2026-02-16,36
2026-02-11,SO/2025-26/3135,GP Sheet Flashing 0.25mm GP 0.25x300x3660mm,,227.12,113560.00,2026-02-16,36
2026-02-11,SO/2025-26/3135,GP Sheet Flashing 0.30mm GP 0.30x300x3050mm,,220.34,110170.00,2026-02-16,36
2026-02-11,SO/2025-26/3135,GP Sheet Flashing 0.30mm GP 0.30x300x3660mm,,220.34,110170.00,2026-02-16,36
2026-02-11,SO/2025-26/3136,GP Sheet Flashing 0.25mm GP 0.25x300x3660mm,,227.12,22712.00,2026-02-16,36
2026-02-11,SO/2025-26/3137,GP Sheet Flashing 0.30mm GP 0.30x300x3050mm,,220.34,11017.00,2026-02-16,36
2026-02-11,SO/2025-26/3137,GP Sheet Flashing 0.30mm GP 0.30x300x3660mm,,220.34,22034.00,2026-02-16,36
2026-02-11,SO/2025-26/3137,GP Sheet Flashing 0.25mm GP 0.25x300x3660mm,,227.12,22712.00,2026-02-16,36
2026-02-11,SO/2025-26/3143,DOUBLEENDEDSPANER516716,,49.08,981.60,2026-02-25,27
2026-02-11,SO/2025-26/3143,RINGSPANNERS516716,,105.08,2101.60,2026-03-21,3
2026-02-13,SO/2025-26/3148,GC 0.50 x 910 x 10,,1059.32,22245.72,2026-02-18,34
2026-02-13,SO/2025-26/3153,GC 0.35 x 800 x 12,,781.35,2344.05,2026-02-18,34
2026-02-13,SO/2025-26/3153,GC 0.40 x 800 x 07,,502.54,50254.00,2026-02-18,34
2026-02-13,SO/2025-26/3154,GC  0.25 x 800 x 07,,344.92,17246.00,2026-02-18,34
2026-02-13,SO/2025-26/3154,GC  0.25 x 800 x 08,,398.31,398.31,2026-02-18,34
2026-02-13,SO/2025-26/3155,Files250mmMillBastardMILL2501,,76.60,3830.00,2026-02-18,34
2026-02-13,SO/2025-26/3159,200mmHeavyTaper,,70.20,702.00,2026-02-18,34
2026-02-13,SO/2025-26/3159,STILLSONPIPEWRENCH18,,502.74,2513.70,2026-02-18,34
2026-02-14,SO/2025-26/3164,GC 0.35 x 1220 x 14,,1359.32,59810.08,2026-02-19,33
2026-02-14,SO/2025-26/3165,GC 0.30 x 800 x 12,,666.10,7993.20,2026-02-19,33
2026-02-14,SO/2025-26/3166,"20mm-1/2""Sq. Dr.Std.Hand Hex Socket",,56.00,1680.00,2026-02-19,33
2026-02-14,SO/2025-26/3168,"Cutting Wheel - 4""",,,,2026-02-14,38
2026-02-14,SO/2025-26/3168,WaterPumpPlier10,,257.35,3088.20,2026-02-14,38
2026-02-14,SO/2025-26/3181,"Cutting Wheel - 4""",,,,2026-03-10,14
2026-02-14,SO/2025-26/3184,Purnning Cutter Secature,,275.00,2750.00,2026-02-19,33
2026-02-15,SO/2025-26/3189,RINGSPANNERS24X26,,161.71,1617.10,2026-02-20,32
2026-02-16,SO/2025-26/3191,GC  0.25 x 800 x 09,,447.46,2237.30,2026-02-21,31
2026-02-16,SO/2025-26/3192,GC  0.25 x 800 x 09,,447.46,7159.36,2026-02-21,31
2026-02-16,SO/2025-26/3195,GC 0.30 x 1220 x 10,,851.69,29809.15,2026-02-21,31
2026-02-16,SO/2025-26/3197,DOESpanner14X15,,32.09,6418.00,2026-02-21,31
2026-02-16,SO/2025-26/3197,DOESpanner10X11,,23.28,2328.00,2026-02-21,31
2026-02-16,SO/2025-26/3197,DOESpanner12X13,,26.43,2643.00,2026-02-21,31
2026-02-16,SO/2025-26/3197,STILLSONPIPEWRENCH18,,502.74,5027.40,2026-02-21,31
2026-02-16,SO/2025-26/3197,Screw Driver Flat Tip 10x350,,108.00,1296.00,2026-02-21,31
2026-02-16,SO/2025-26/3197,ScrewDriverTwoinOne60X250,,103.82,2076.40,2026-02-21,31
2026-02-16,SO/2025-26/3199,STILLSONPIPEWRENCH18,,502.74,2513.70,2026-02-21,31
2026-02-16,SO/2025-26/3199,CombinationCuttingPliers8,,217.08,1302.48,2026-02-21,31
2026-02-16,SO/2025-26/3199,DOESpanner12X13,,26.43,792.90,2026-02-21,31
2026-02-16,SO/2025-26/3199,DOEMattFinSpannerWWSize516X716m,,43.42,434.20,2026-02-21,31
2026-02-16,SO/2025-26/3199,RingSpanner21X23,,144.72,723.60,2026-02-21,31
2026-02-16,SO/2025-26/3199,DC Wheel-  4 inch 6mm,,,,2026-02-21,31
2026-02-17,SO/2025-26/3202,Powrah - Nepal Agri 1.6,,261.78,41884.80,2026-02-22,30
2026-02-17,SO/2025-26/3203,GC 0.35 x 1220 x 16,,1553.38,3106.76,2026-02-22,30
2026-02-17,SO/2025-26/3203,GC 0.45 x 1220 x 12,,1446.61,27485.59,2026-02-22,30
2026-02-17,SO/2025-26/3203,GP Sheet Flashing 0.30mm GP02 0.30x300x1830mm,,132.20,6610.00,2026-02-22,30
2026-02-17,SO/2025-26/3208,PowrahAG6,,278.07,27807.00,2026-02-22,30
2026-02-18,SO/2025-26/3210,GP Sheet Flashing 0.30mm GP 0.30x300x3050mm,,220.34,22034.00,2026-02-23,29
2026-02-18,SO/2025-26/3210,GP Sheet Flashing 0.25mm GP 0.25x450x1830mm,,170.34,34068.00,2026-02-23,29
2026-02-18,SO/2025-26/3211,GC 0.45 x 840 x 08,,654.24,1962.72,2026-02-23,29
2026-02-18,SO/2025-26/3211,GP Sheet Flashing 0.30mm Gp 0.30x450x2440mm,,264.41,26441.00,2026-02-23,29
2026-02-18,SO/2025-26/3213,DURASHINE LINER (B) 12 X 37 MM,,1494.92,29898.40,2026-02-23,29
2026-02-18,SO/2025-26/3213,DURASHINE LINER (B) 14 X 37 MM,,1744.07,34881.40,2026-02-23,29
2026-02-18,SO/2025-26/3217,BallPoint200,,137.80,1653.60,2026-02-23,29
2026-02-18,SO/2025-26/3217,DOESpanner21X23,,78.65,786.50,2026-02-23,29
2026-02-18,SO/2025-26/3217,D O E Spanner 30x32,,137.80,1378.00,2026-02-23,29
2026-02-18,SO/2025-26/3217,DOESpanner24X26,,91.87,459.35,2026-02-23,29
2026-02-18,SO/2025-26/3217,RINGSPANNERS24X26,,161.71,808.55,2026-02-23,29
2026-02-18,SO/2025-26/3217,Files250mmFlatBastardFLAT250,,90.90,909.00,2026-02-25,27
2026-02-18,SO/2025-26/3217,DWS-6 X 50 (17 TPI),,171.20,1540.80,2026-02-25,27
2026-02-18,SO/2025-26/3217,AdjustableWrench12,,355.51,2133.06,2026-02-25,27
2026-02-18,SO/2025-26/3217,DWS-6 X 38 (17 TPI),,110.17,550.85,2026-02-25,27
2026-02-19,SO/2025-26/3219,GC 0.45 x 910 x 10,,907.62,19060.02,2026-02-24,28
2026-02-19,SO/2025-26/3220,GC  0.25 x 800 x 09,,447.46,17898.40,2026-02-24,28
2026-02-19,SO/2025-26/3223,DURASHINE (B) 13 X 47 MM,,2001.78,66058.74,2026-02-24,28
2026-02-20,SO/2025-26/3228,GC 0.50 x 910 x 10,,1059.32,44491.44,2026-02-25,27
2026-02-20,SO/2025-26/3228,GC 0.50 x 910 x 06,,601.69,21660.84,2026-02-25,27
2026-02-20,SO/2025-26/3229,GC 0.35 x 800 x 08,,514.40,9259.20,2026-02-25,27
2026-02-20,SO/2025-26/3229,GP Sheet Flashing 0.25mm GP 0.25x300x3050mm,,189.83,189.83,2026-02-25,27
2026-02-20,SO/2025-26/3230,GP Sheet Flashing 0.30mm GP02 0.30x300x1830mm,,132.20,26440.00,2026-02-25,27
2026-02-20,SO/2025-26/3234,GC 0.30 x 800 x 07,,392.37,7847.40,2026-02-25,27
2026-02-20,SO/2025-26/3234,GP Sheet Flashing 0.30mm GP 0.30x300x3660mm,,220.34,11017.00,2026-02-25,27
2026-02-20,SO/2025-26/3236,RingSpanner14X15,,67.33,673.30,2026-02-24,28
2026-02-20,SO/2025-26/3236,DOESpanner16X17,,39.01,390.10,2026-02-24,28
2026-02-21,SO/2025-26/3238,Screw Driver Flat Tip 6x100,,39.01,780.20,2026-02-26,26
2026-02-21,SO/2025-26/3238,DWS-6 X 38 (17 TPI),,110.17,2203.40,2026-02-26,26
2026-02-21,SO/2025-26/3238,Screw Driver Flat Tip 6x100,,39.01,780.20,2026-02-21,31
2026-02-21,SO/2025-26/3239,GC 0.50 x 910 x 10,,1059.32,44491.44,2026-02-26,26
2026-02-21,SO/2025-26/3239,GC 0.35 x 800 x 08,,514.40,4629.60,2026-02-26,26
2026-02-21,SO/2025-26/3242,Files250mmMillBastardMILL2501,,76.60,766.00,2026-02-26,26
2026-02-21,SO/2025-26/3243,GC 0.50 x 840 x 08,,702.54,702.54,2026-02-26,26
2026-02-21,SO/2025-26/3244,GC 0.30 x 800 x 12,,666.10,666.10,2026-02-26,26
2026-02-21,SO/2025-26/3244,GC 0.35 x 800 x 12,,781.35,4688.10,2026-02-26,26
2026-02-21,SO/2025-26/3250,DMD SAW BLADE - 4 INCH -SEG,,,,2026-02-27,25
2026-02-21,SO/2025-26/3250,DMD SAW BLADE -4 INC-CON RIM,,,,2026-02-27,25
2026-02-21,SO/2025-26/3250,TCT BLADE -4 INCH -40TEETH,,,,2026-02-27,25
2026-02-21,SO/2025-26/3252,DURASHINE (B) 15 X 47 MM,,2309.75,115487.50,2026-02-26,26
2026-02-21,SO/2025-26/3255,TCT BLADE - 4 INCH -30 TEETH,,,,2026-02-26,26
2026-02-21,SO/2025-26/3255,DMD SAW BLADE - 4 INCH -SEG,,,,2026-02-26,26
2026-02-21,SO/2025-26/3255,DMD SAW BLADE -4 INC-CON RIM,,,,2026-02-26,26
2026-02-21,SO/2025-26/3255,CombinationCuttingPliers8,,217.08,6512.40,2026-02-26,26
2026-02-21,SO/2025-26/3256,"Cutting Wheel - 4""",,,,2026-02-27,25
2026-02-21,SO/2025-26/3258,23mm12SqDrStdHandHexSocket,,,,2026-02-26,26
2026-02-21,SO/2025-26/3259,"8mm-1/2""sq.Dr.Std.Hand Hex Socket",,45.30,906.00,2026-02-26,26
2026-02-21,SO/2025-26/3259,12mm12SqDrStdHandHexSocket,,46.56,931.20,2026-02-26,26
2026-02-21,SO/2025-26/3259,"L Socket Handle 12"" (300mm)-1/2"" Sq Driv",,201.35,2416.20,2026-02-26,26
2026-02-21,SO/2025-26/3259,DOUBLEENDEDSPANER516716,,49.08,2454.00,2026-02-26,26
2026-02-21,SO/2025-26/3259,DOESpanner10X11,,23.28,698.40,2026-02-26,26
2026-02-21,SO/2025-26/3259,DOESpanner8X9,,20.76,622.80,2026-02-26,26
2026-02-21,SO/2025-26/3259,DOESpanner12X13,,26.43,792.90,2026-02-26,26
2026-02-21,SO/2025-26/3259,Ring Spanner 8x9,,40.90,818.00,2026-02-26,26
2026-02-21,SO/2025-26/3259,RingSpanner10X11,,51.60,2580.00,2026-02-26,26
2026-02-21,SO/2025-26/3259,RingSpanner14X15,,67.33,1346.60,2026-02-26,26
2026-02-21,SO/2025-26/3259,RingSpanner18X19,,100.05,1500.75,2026-02-26,26
2026-02-21,SO/2025-26/3259,Files250mmFlatBastardFLAT250,,90.90,2727.00,2026-02-26,26
2026-02-21,SO/2025-26/3259,ScrewDriverTwoinOne60X150,,56.00,1120.00,2026-02-26,26
2026-02-21,SO/2025-26/3259,BallPoint500,,213.30,2559.60,2026-02-26,26
2026-02-21,SO/2025-26/3259,BallPoint200,,137.80,826.80,2026-02-26,26
2026-02-21,SO/2025-26/3259,Ball Point - 800,,269.93,539.86,2026-02-26,26
2026-02-21,SO/2025-26/3259,BallPoint300,,186.88,1121.28,2026-02-26,26
2026-02-21,SO/2025-26/3260,TATA-E6013 2.90X450MM,,325.89,58660.20,2026-02-26,26
2026-02-21,SO/2025-26/3266,"AGRICO-CON-NAIL-2"" (50MM)",,2610.80,5221.60,2026-02-26,26
2026-02-21,SO/2025-26/3267,"Cutting Wheel - 4""",,,,2026-02-26,26
2026-02-21,SO/2025-26/3267,SDS-SC-12-14X55MM,,,,2026-02-26,26
2026-02-21,SO/2025-26/3267,SDS-SC-12-14X25MM,,,,2026-02-26,26
2026-02-21,SO/2025-26/3268,Shovel - SQ 4 Light Wt (Steel Handle),,468.66,5623.92,2026-02-26,26
2026-02-21,SO/2025-26/3269,100mmSlimTaper,,27.00,2970.00,2026-02-27,25
2026-02-21,SO/2025-26/3269,AdjustableWrench10,,254.40,3052.80,2026-02-27,25
2026-02-22,SO/2025-26/3275,DOESpanner12X13,,26.43,528.60,2026-02-27,25
2026-02-22,SO/2025-26/3275,DOESpanner14X15,,32.09,641.80,2026-02-27,25
2026-02-22,SO/2025-26/3275,CombinationCuttingPliers8,,217.08,2604.96,2026-02-27,25
2026-02-22,SO/2025-26/3275,STILLSONPIPEWRENCH14,,298.88,1793.28,2026-02-27,25
2026-02-22,SO/2025-26/3275,Flap Disc- 100 mm- Gridts 80,,,,2026-02-27,25
2026-02-22,SO/2025-26/3275,DC Wheel-  4 inch 6mm,,,,2026-02-27,25
2026-02-23,SO/2025-26/3278,GC 0.30 x 800 x 08,,462.71,13881.30,2026-02-28,24
2026-02-23,SO/2025-26/3279,GC 0.35 x 1220 x 07,,705.08,35254.00,2026-02-28,24
2026-02-23,SO/2025-26/3279,GC 0.35 x 1220 x 08,,514.40,92592.00,2026-02-28,24
2026-02-23,SO/2025-26/3279,GC 0.45 x 910 x 10,,907.62,31766.70,2026-02-28,24
2026-02-23,SO/2025-26/3279,GP Sheet Flashing 0.25MM GP 0.25x450x3050MM,,284.75,28475.00,2026-02-28,24
2026-02-23,SO/2025-26/3280,ChaffCutterCC1,,186.45,1864.50,2026-02-28,24
2026-02-23,SO/2025-26/3281,ChaffCutterCC1,,186.45,2237.40,2026-02-28,24
2026-02-23,SO/2025-26/3282,GC 0.40 x 800 x 06,,436.44,10474.56,2026-02-28,24
2026-02-23,SO/2025-26/3282,GC 0.40 x 800 x 08,,592.37,53313.30,2026-02-28,24
2026-02-23,SO/2025-26/3282,GC 0.40 x 800 x 09,,666.10,53288.00,2026-02-28,24
2026-02-23,SO/2025-26/3282,GC 0.40 x 800 x 10,,736.44,10310.16,2026-02-28,24
2026-02-23,SO/2025-26/3283,ChaffCutterCC1,,187.25,1872.50,2026-02-28,24
2026-02-23,SO/2025-26/3285,ChaffCutterCC1,,187.25,1872.50,2026-02-28,24
2026-02-23,SO/2025-26/3286,ClawHammer350,,215.20,860.80,2026-02-27,25
2026-02-23,SO/2025-26/3286,"27mm-1/2""Sq.Dr.Std.Hand Hex Socket",,98.16,981.60,2026-02-28,24
2026-02-23,SO/2025-26/3286,DOESpanner10X11,,23.28,1164.00,2026-02-28,24
2026-02-23,SO/2025-26/3286,Screw Driver 8 in 1 Kit,,181.84,909.20,2026-02-27,25
2026-02-23,SO/2025-26/3288,ALLEN KEY : Set of 9 (Size 1.5 to 10mm),,157.30,1887.60,2026-02-27,25
2026-02-23,SO/2025-26/3290,RingSpanner14X15,,67.33,2019.90,2026-02-27,25
2026-02-23,SO/2025-26/3290,23mm12SqDrStdHandHexSocket,,,,2026-02-28,24
2026-02-23,SO/2025-26/3290,RingSpanner6X7,,33.98,339.80,2026-02-27,25
2026-02-23,SO/2025-26/3290,DOESpanner32X36,,244.14,1220.70,2026-02-27,25
2026-02-23,SO/2025-26/3290,D O E Spanner 25x28,,109.42,547.10,2026-02-27,25
2026-02-23,SO/2025-26/3292,DURASHINE LINER (B) 14 X 37 MM,,1744.07,17440.70,2026-02-28,24
2026-02-24,SO/2025-26/3294,GC 0.40 x 800 x 10,,736.44,21356.76,2026-03-01,23
2026-02-24,SO/2025-26/3296,SDS-SC-12-14X25MM,,,,2026-03-01,23
2026-02-24,SO/2025-26/3296,SDS-SC-12-14X35MM,,,,2026-03-01,23
2026-02-24,SO/2025-26/3296,SDS-SC-12-14X45MM,,,,2026-03-01,23
2026-02-24,SO/2025-26/3296,SDS-SC-12-14X55MM,,,,2026-02-26,26
2026-02-24,SO/2025-26/3297,GC 0.35 x 910 x 06,,446.61,17864.40,2026-03-01,23
2026-02-24,SO/2025-26/3297,GP Sheet Flashing 0.25mm GP02 0.25x300x1830mm,,113.56,20781.48,2026-03-01,23
2026-02-24,SO/2025-26/3297,GP Sheet Flashing 0.25MM GP 0.25x450x3050MM,,284.75,2847.50,2026-03-01,23
2026-02-24,SO/2025-26/3301,Shovel - SQ 4 Light Wt (Steel Handle),,468.66,37492.80,2026-03-01,23
2026-02-24,SO/2025-26/3303,CombinationCuttingPliers8,,217.08,1302.48,2026-03-01,23
2026-02-25,SO/2025-26/3312,DURASHINE (P R) 17 X 47 MM,,2617.71,18323.97,2026-03-02,22
2026-02-25,SO/2025-26/3313,DURASHINE (B) 20 X 47 MM,,3079.66,1432041.90,2026-03-02,22
2026-02-25,SO/2025-26/3314,GC 0.35 x 800 x 10,,643.22,643.22,2026-03-02,22
2026-02-25,SO/2025-26/3314,GC 0.60 x 840 x 10,,1059.32,5296.60,2026-03-02,22
2026-02-25,SO/2025-26/3315,GC 0.35 x 1220 x 09,,878.81,10545.72,2026-03-02,22
2026-02-25,SO/2025-26/3315,GC 0.45 x 1220 x 10,,1206.77,1206.77,2026-03-02,22
2026-02-25,SO/2025-26/3315,GC 0.50 x 1220 x 12,,1661.86,9971.16,2026-03-02,22
2026-02-25,SO/2025-26/3320,GC  0.25 x 800 x 08,,398.31,74882.28,2026-03-02,22
2026-02-25,SO/2025-26/3320,GC 0.60 x 840 x 09,,957.63,76610.40,2026-03-02,22
2026-02-25,SO/2025-26/3320,GC 0.60 x 910 x 10,,1233.05,49322.00,2026-03-02,22
2026-02-26,SO/2025-26/3323,GC 0.45 x 840 x 08,,654.24,3925.44,2026-03-03,21
2026-02-26,SO/2025-26/3323,GC 0.50 x 840 x 12,,1077.12,38776.32,2026-03-03,21
2026-02-26,SO/2025-26/3324,GC 0.45 x 910 x 14,,1257.62,25152.40,2026-03-03,21
2026-02-26,SO/2025-26/3324,GC 0.50 x 840 x 10,,898.31,4491.55,2026-03-03,21
2026-02-26,SO/2025-26/3325,GC 0.50 x 840 x 12,,1077.12,64627.20,2026-03-03,21
